timestamp,found_marker_id,found_marker_index,found_marker_data,marker1_data,marker2_data,marker3_data,marker4_data,marker5_data
1687838943.246613,667,1,"(25.601451873779297, 77.88577270507812, 483.8057861328125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.2552106,667,1,"(25.601451873779297, 77.88577270507812, 483.8057861328125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.263367,667,1,"(25.601451873779297, 77.88577270507812, 483.8057861328125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.2717035,667,1,"(25.601451873779297, 77.88577270507812, 483.8057861328125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.2800665,667,1,"(25.601451873779297, 77.88577270507812, 483.8057861328125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.288599,667,1,"(25.601451873779297, 77.88577270507812, 483.8057861328125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.2970994,667,1,"(25.601451873779297, 77.88577270507812, 483.8057861328125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.30576,667,1,"(25.601451873779297, 77.88577270507812, 483.8057861328125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.3141117,667,1,"(25.601451873779297, 77.88577270507812, 483.8057861328125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.3223004,667,1,"(25.601451873779297, 77.88577270507812, 483.8057861328125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.33061,667,1,"(25.601451873779297, 77.88577270507812, 483.8057861328125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.3382769,667,1,"(25.601451873779297, 77.88577270507812, 483.8057861328125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.3468566,667,1,"(25.601451873779297, 77.88577270507812, 483.8057861328125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.3549964,667,1,"(25.601451873779297, 77.88577270507812, 483.8057861328125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.3632987,667,1,"(25.601451873779297, 77.88577270507812, 483.8057861328125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.3724785,667,1,"(25.601451873779297, 77.88577270507812, 483.8057861328125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.3809655,667,1,"(25.601451873779297, 77.88577270507812, 483.8057861328125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.3891208,667,1,"(25.601451873779297, 77.88577270507812, 483.8057861328125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.3974206,667,1,"(25.601451873779297, 77.88577270507812, 483.8057861328125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.406031,667,1,"(25.601451873779297, 77.88577270507812, 483.8057861328125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.413329,667,1,"(25.601451873779297, 77.88577270507812, 483.8057861328125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.42339,669,0,"(-96.43612670898438, 85.19103240966797, 431.0969543457031)","(-96.43612670898438, 85.19103240966797, 431.0969543457031)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.4305449,669,0,"(-89.54191589355469, 86.09718322753906, 433.5514831542969)","(-89.54191589355469, 86.09718322753906, 433.5514831542969)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.4386685,669,0,"(-82.3974380493164, 86.87871551513672, 436.23431396484375)","(-82.3974380493164, 86.87871551513672, 436.23431396484375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.4469073,669,0,"(-75.03208923339844, 87.53097534179688, 439.042724609375)","(-75.03208923339844, 87.53097534179688, 439.042724609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.4556224,669,0,"(-67.49639892578125, 88.0578384399414, 442.0977783203125)","(-67.49639892578125, 88.0578384399414, 442.0977783203125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.463723,669,0,"(-59.832420349121094, 88.44425964355469, 445.3172607421875)","(-59.832420349121094, 88.44425964355469, 445.3172607421875)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.4720876,669,0,"(-52.0749626159668, 88.6837158203125, 448.7237243652344)","(-52.0749626159668, 88.6837158203125, 448.7237243652344)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.481215,669,0,"(-44.28306579589844, 88.77223205566406, 452.3853759765625)","(-44.28306579589844, 88.77223205566406, 452.3853759765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.4885702,669,0,"(-36.501869201660156, 88.70549774169922, 456.23675537109375)","(-36.501869201660156, 88.70549774169922, 456.23675537109375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.497445,669,0,"(-28.75992202758789, 88.48323822021484, 460.23095703125)","(-28.75992202758789, 88.48323822021484, 460.23095703125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.505671,669,0,"(-21.089263916015625, 88.09254455566406, 464.4068298339844)","(-21.089263916015625, 88.09254455566406, 464.4068298339844)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.5138595,669,0,"(-13.514601707458496, 87.52511596679688, 468.6578063964844)","(-13.514601707458496, 87.52511596679688, 468.6578063964844)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.5220864,669,0,"(-6.069476127624512, 86.8206558227539, 473.08563232421875)","(-6.069476127624512, 86.8206558227539, 473.08563232421875)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.530696,669,0,"(1.2179032564163208, 85.98404693603516, 477.5335693359375)","(1.2179032564163208, 85.98404693603516, 477.5335693359375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.539101,669,0,"(8.312664985656738, 85.04027557373047, 482.01873779296875)","(8.312664985656738, 85.04027557373047, 482.01873779296875)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.5472665,669,0,"(15.186251640319824, 84.0190200805664, 486.5252380371094)","(15.186251640319824, 84.0190200805664, 486.5252380371094)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.5555859,669,0,"(21.836912155151367, 82.93446350097656, 490.9785461425781)","(21.836912155151367, 82.93446350097656, 490.9785461425781)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.564021,669,0,"(28.247608184814453, 81.82133483886719, 495.39697265625)","(28.247608184814453, 81.82133483886719, 495.39697265625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.5720615,669,0,"(34.4024543762207, 80.7061538696289, 499.79345703125)","(34.4024543762207, 80.7061538696289, 499.79345703125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.5805624,669,0,"(40.309226989746094, 79.59100341796875, 504.0632629394531)","(40.309226989746094, 79.59100341796875, 504.0632629394531)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.588549,669,0,"(45.94990158081055, 78.48758697509766, 508.2752380371094)","(45.94990158081055, 78.48758697509766, 508.2752380371094)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.5975006,669,0,"(51.328739166259766, 77.4176254272461, 512.4503173828125)","(51.328739166259766, 77.4176254272461, 512.4503173828125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.6054428,669,0,"(56.44503402709961, 76.38883209228516, 516.56884765625)","(56.44503402709961, 76.38883209228516, 516.56884765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.6144688,669,0,"(61.28810119628906, 75.41372680664062, 520.6594848632812)","(61.28810119628906, 75.41372680664062, 520.6594848632812)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.6220667,669,0,"(65.86902618408203, 74.47071075439453, 524.673828125)","(65.86902618408203, 74.47071075439453, 524.673828125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.630434,669,0,"(70.1940689086914, 73.54093933105469, 528.565185546875)","(70.1940689086914, 73.54093933105469, 528.565185546875)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.6389666,669,0,"(74.25714111328125, 72.6222152709961, 532.3591918945312)","(74.25714111328125, 72.6222152709961, 532.3591918945312)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.647083,668,2,"(77.97621154785156, 71.85618591308594, 536.3353271484375)","(0, 0, 0)","(0, 0, 0)","(77.97621154785156, 71.85618591308594, 536.3353271484375)","(0, 0, 0)","(0, 0, 0)"
1687838943.6554945,668,2,"(81.5453109741211, 70.9365005493164, 539.7953491210938)","(0, 0, 0)","(0, 0, 0)","(81.5453109741211, 70.9365005493164, 539.7953491210938)","(0, 0, 0)","(0, 0, 0)"
1687838943.6636055,669,0,"(84.99049377441406, 69.86466217041016, 542.7448120117188)","(84.99049377441406, 69.86466217041016, 542.7448120117188)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.6721618,669,0,"(88.11618041992188, 68.95842742919922, 545.83740234375)","(88.11618041992188, 68.95842742919922, 545.83740234375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.6804473,669,0,"(91.02323150634766, 68.07576751708984, 548.7557373046875)","(91.02323150634766, 68.07576751708984, 548.7557373046875)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.6886232,669,0,"(93.7191390991211, 67.22443389892578, 551.4615478515625)","(93.7191390991211, 67.22443389892578, 551.4615478515625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.6972983,669,0,"(96.21411895751953, 66.40807342529297, 553.9326782226562)","(96.21411895751953, 66.40807342529297, 553.9326782226562)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.705268,669,0,"(98.51492309570312, 65.63751220703125, 556.2102661132812)","(98.51492309570312, 65.63751220703125, 556.2102661132812)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.7137108,669,0,"(100.63693237304688, 64.89984893798828, 558.2883911132812)","(100.63693237304688, 64.89984893798828, 558.2883911132812)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.7220287,669,0,"(102.59487915039062, 64.19029998779297, 560.2061157226562)","(102.59487915039062, 64.19029998779297, 560.2061157226562)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.730641,669,0,"(104.41057586669922, 63.498626708984375, 561.9857788085938)","(104.41057586669922, 63.498626708984375, 561.9857788085938)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.7385926,669,0,"(106.08621215820312, 62.825279235839844, 563.642333984375)","(106.08621215820312, 62.825279235839844, 563.642333984375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.7470286,669,0,"(107.62584686279297, 62.17710876464844, 565.1875610351562)","(107.62584686279297, 62.17710876464844, 565.1875610351562)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.7551997,669,0,"(109.0321273803711, 61.5576286315918, 566.572021484375)","(109.0321273803711, 61.5576286315918, 566.572021484375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.7639878,669,0,"(110.30289459228516, 60.97626876831055, 567.829345703125)","(110.30289459228516, 60.97626876831055, 567.829345703125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.771713,669,0,"(111.44469451904297, 60.430728912353516, 568.9217529296875)","(111.44469451904297, 60.430728912353516, 568.9217529296875)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.7802691,669,0,"(112.46411895751953, 59.92438507080078, 569.8814697265625)","(112.46411895751953, 59.92438507080078, 569.8814697265625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.7884936,669,0,"(113.38478088378906, 59.44849395751953, 570.6739501953125)","(113.38478088378906, 59.44849395751953, 570.6739501953125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.797199,669,0,"(114.1922378540039, 59.00775909423828, 571.3844604492188)","(114.1922378540039, 59.00775909423828, 571.3844604492188)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.8050544,669,0,"(114.90399169921875, 58.602333068847656, 571.971435546875)","(114.90399169921875, 58.602333068847656, 571.971435546875)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.8137841,669,0,"(115.52674102783203, 58.234981536865234, 572.451416015625)","(115.52674102783203, 58.234981536865234, 572.451416015625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.8222015,669,0,"(116.06348419189453, 57.907554626464844, 572.832275390625)","(116.06348419189453, 57.907554626464844, 572.832275390625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.8306136,669,0,"(116.51885986328125, 57.624488830566406, 573.1390380859375)","(116.51885986328125, 57.624488830566406, 573.1390380859375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.838489,669,0,"(116.91194915771484, 57.37915802001953, 573.3643188476562)","(116.91194915771484, 57.37915802001953, 573.3643188476562)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.8469763,669,0,"(117.24498748779297, 57.16596984863281, 573.5254516601562)","(117.24498748779297, 57.16596984863281, 573.5254516601562)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.855339,669,0,"(117.5206069946289, 56.9816780090332, 573.6468505859375)","(117.5206069946289, 56.9816780090332, 573.6468505859375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.8637445,669,0,"(117.74903106689453, 56.8253173828125, 573.684326171875)","(117.74903106689453, 56.8253173828125, 573.684326171875)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.8718414,669,0,"(117.92988586425781, 56.70914840698242, 573.6343383789062)","(117.92988586425781, 56.70914840698242, 573.6343383789062)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.8804042,669,0,"(118.0456771850586, 56.6460075378418, 573.5371704101562)","(118.0456771850586, 56.6460075378418, 573.5371704101562)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.8887653,669,0,"(118.09968566894531, 56.63738250732422, 573.379638671875)","(118.09968566894531, 56.63738250732422, 573.379638671875)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.8968835,669,0,"(118.09297943115234, 56.685123443603516, 573.1832885742188)","(118.09297943115234, 56.685123443603516, 573.1832885742188)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.9052668,669,0,"(118.02277374267578, 56.7882194519043, 572.9507446289062)","(118.02277374267578, 56.7882194519043, 572.9507446289062)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.9138775,669,0,"(117.90555572509766, 56.9312744140625, 572.6400756835938)","(117.90555572509766, 56.9312744140625, 572.6400756835938)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.9222963,669,0,"(117.73896789550781, 57.12348556518555, 572.3292846679688)","(117.73896789550781, 57.12348556518555, 572.3292846679688)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.9309728,669,0,"(117.53460693359375, 57.344810485839844, 571.9835815429688)","(117.53460693359375, 57.344810485839844, 571.9835815429688)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.9385858,669,0,"(117.30673217773438, 57.57927703857422, 571.6171264648438)","(117.30673217773438, 57.57927703857422, 571.6171264648438)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.9469545,669,0,"(117.07035827636719, 57.812625885009766, 571.2313842773438)","(117.07035827636719, 57.812625885009766, 571.2313842773438)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.955492,669,0,"(116.8402099609375, 58.03977966308594, 570.8226928710938)","(116.8402099609375, 58.03977966308594, 570.8226928710938)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.9643602,669,0,"(116.61967468261719, 58.2608528137207, 570.4215698242188)","(116.61967468261719, 58.2608528137207, 570.4215698242188)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.9717202,669,0,"(116.39741516113281, 58.48049545288086, 570.0252075195312)","(116.39741516113281, 58.48049545288086, 570.0252075195312)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.980508,669,0,"(116.18649291992188, 58.70085525512695, 569.6021118164062)","(116.18649291992188, 58.70085525512695, 569.6021118164062)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.9887466,669,0,"(115.977294921875, 58.92667770385742, 569.217529296875)","(115.977294921875, 58.92667770385742, 569.217529296875)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838943.9971948,669,0,"(115.78589630126953, 59.145416259765625, 568.8329467773438)","(115.78589630126953, 59.145416259765625, 568.8329467773438)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838944.005452,669,0,"(115.60964965820312, 59.34967803955078, 568.4786376953125)","(115.60964965820312, 59.34967803955078, 568.4786376953125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838944.0139976,669,0,"(115.45306396484375, 59.54233169555664, 568.1739501953125)","(115.45306396484375, 59.54233169555664, 568.1739501953125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838944.0218835,669,0,"(115.31897735595703, 59.72244644165039, 567.9097290039062)","(115.31897735595703, 59.72244644165039, 567.9097290039062)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838944.0336049,669,0,"(115.20451354980469, 59.8918342590332, 567.703857421875)","(115.20451354980469, 59.8918342590332, 567.703857421875)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838944.0384004,669,0,"(115.11668395996094, 60.04209518432617, 567.5281372070312)","(115.11668395996094, 60.04209518432617, 567.5281372070312)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838944.0469112,669,0,"(115.04618072509766, 60.174766540527344, 567.4185791015625)","(115.04618072509766, 60.174766540527344, 567.4185791015625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838944.0551698,669,0,"(115.01020050048828, 60.28678512573242, 567.3505249023438)","(115.01020050048828, 60.28678512573242, 567.3505249023438)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838944.0641117,669,0,"(114.99826049804688, 60.37974548339844, 567.3294067382812)","(114.99826049804688, 60.37974548339844, 567.3294067382812)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838944.0718277,669,0,"(115.01673126220703, 60.45207595825195, 567.333251953125)","(115.01673126220703, 60.45207595825195, 567.333251953125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838944.0802734,669,0,"(115.06207275390625, 60.50096130371094, 567.38037109375)","(115.06207275390625, 60.50096130371094, 567.38037109375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838944.0887074,669,0,"(115.12883758544922, 60.53248977661133, 567.4742431640625)","(115.12883758544922, 60.53248977661133, 567.4742431640625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838944.096971,669,0,"(115.23165893554688, 60.546260833740234, 567.5729370117188)","(115.23165893554688, 60.546260833740234, 567.5729370117188)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838944.1054246,669,0,"(115.34574890136719, 60.5498161315918, 567.6997680664062)","(115.34574890136719, 60.5498161315918, 567.6997680664062)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838944.1139407,669,0,"(115.46556091308594, 60.549224853515625, 567.8410034179688)","(115.46556091308594, 60.549224853515625, 567.8410034179688)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838944.1217787,669,0,"(115.58673095703125, 60.548988342285156, 567.9819946289062)","(115.58673095703125, 60.548988342285156, 567.9819946289062)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838944.1307023,669,0,"(115.70893096923828, 60.552494049072266, 568.0858154296875)","(115.70893096923828, 60.552494049072266, 568.0858154296875)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838944.1386602,669,0,"(115.81407165527344, 60.56879806518555, 568.1995849609375)","(115.81407165527344, 60.56879806518555, 568.1995849609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838944.1471343,669,0,"(115.90888977050781, 60.59836196899414, 568.3056640625)","(115.90888977050781, 60.59836196899414, 568.3056640625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838944.155712,669,0,"(115.98927307128906, 60.64105987548828, 568.4024658203125)","(115.98927307128906, 60.64105987548828, 568.4024658203125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838944.1636922,669,0,"(116.05604553222656, 60.69072723388672, 568.514892578125)","(116.05604553222656, 60.69072723388672, 568.514892578125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838944.1720538,669,0,"(116.12395477294922, 60.732933044433594, 568.6399536132812)","(116.12395477294922, 60.732933044433594, 568.6399536132812)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838944.1804154,669,0,"(116.19654083251953, 60.77326583862305, 568.7994384765625)","(116.19654083251953, 60.77326583862305, 568.7994384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838944.1883998,669,0,"(116.29586791992188, 60.8017463684082, 568.9664916992188)","(116.29586791992188, 60.8017463684082, 568.9664916992188)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838944.1972935,669,0,"(116.422607421875, 60.81180953979492, 569.1663208007812)","(116.422607421875, 60.81180953979492, 569.1663208007812)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838944.205514,669,0,"(116.57998657226562, 60.800750732421875, 569.3781127929688)","(116.57998657226562, 60.800750732421875, 569.3781127929688)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838944.2141623,669,0,"(116.75798034667969, 60.778709411621094, 569.6098022460938)","(116.75798034667969, 60.778709411621094, 569.6098022460938)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838944.2218711,669,0,"(116.95780944824219, 60.742942810058594, 569.8270874023438)","(116.95780944824219, 60.742942810058594, 569.8270874023438)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838944.2302623,669,0,"(117.17694091796875, 60.70321273803711, 570.0387573242188)","(117.17694091796875, 60.70321273803711, 570.0387573242188)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838944.2385242,669,0,"(117.4045639038086, 60.665714263916016, 570.2573852539062)","(117.4045639038086, 60.665714263916016, 570.2573852539062)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838944.2472785,669,0,"(117.63997650146484, 60.62910461425781, 570.4663696289062)","(117.63997650146484, 60.62910461425781, 570.4663696289062)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838944.2552814,669,0,"(117.87003326416016, 60.59241485595703, 570.6590576171875)","(117.87003326416016, 60.59241485595703, 570.6590576171875)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838944.2636516,669,0,"(118.09210968017578, 60.567604064941406, 570.8380126953125)","(118.09210968017578, 60.567604064941406, 570.8380126953125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838944.2718048,669,0,"(118.29165649414062, 60.564945220947266, 571.0051879882812)","(118.29165649414062, 60.564945220947266, 571.0051879882812)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838944.2806358,669,0,"(118.45841979980469, 60.58332061767578, 571.1513061523438)","(118.45841979980469, 60.58332061767578, 571.1513061523438)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838944.2884119,669,0,"(118.5980453491211, 60.62192916870117, 571.2679443359375)","(118.5980453491211, 60.62192916870117, 571.2679443359375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838944.2970095,669,0,"(118.6955337524414, 60.6787223815918, 571.34228515625)","(118.6955337524414, 60.6787223815918, 571.34228515625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838944.3052347,669,0,"(118.7486801147461, 60.75641632080078, 571.3773803710938)","(118.7486801147461, 60.75641632080078, 571.3773803710938)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838944.3138235,669,0,"(118.7569580078125, 60.854591369628906, 571.3753662109375)","(118.7569580078125, 60.854591369628906, 571.3753662109375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
