timestamp,found_marker_id,found_marker_index,found_marker_data,marker1_data,marker2_data,marker3_data,marker4_data,marker5_data
1687836256.4012713,668,2,"(-6.391242980957031, 6.706108570098877, 519.8412475585938)","(0, 0, 0)","(0, 0, 0)","(-6.391242980957031, 6.706108570098877, 519.8412475585938)","(0, 0, 0)","(0, 0, 0)"
1687836256.4095943,668,2,"(-6.103387832641602, 6.942049980163574, 519.6716918945312)","(0, 0, 0)","(0, 0, 0)","(-6.103387832641602, 6.942049980163574, 519.6716918945312)","(0, 0, 0)","(0, 0, 0)"
1687836256.4177437,668,2,"(-5.862310886383057, 7.104246139526367, 519.5155639648438)","(0, 0, 0)","(0, 0, 0)","(-5.862310886383057, 7.104246139526367, 519.5155639648438)","(0, 0, 0)","(0, 0, 0)"
1687836256.4260628,668,2,"(-5.680049419403076, 7.215065956115723, 519.3270874023438)","(0, 0, 0)","(0, 0, 0)","(-5.680049419403076, 7.215065956115723, 519.3270874023438)","(0, 0, 0)","(0, 0, 0)"
1687836256.4342747,668,2,"(-5.529096603393555, 7.301692008972168, 519.0531616210938)","(0, 0, 0)","(0, 0, 0)","(-5.529096603393555, 7.301692008972168, 519.0531616210938)","(0, 0, 0)","(0, 0, 0)"
1687836256.4426312,668,2,"(-5.382538795471191, 7.347548007965088, 518.740234375)","(0, 0, 0)","(0, 0, 0)","(-5.382538795471191, 7.347548007965088, 518.740234375)","(0, 0, 0)","(0, 0, 0)"
1687836256.4512763,668,2,"(-5.243444442749023, 7.338082313537598, 518.4155883789062)","(0, 0, 0)","(0, 0, 0)","(-5.243444442749023, 7.338082313537598, 518.4155883789062)","(0, 0, 0)","(0, 0, 0)"
1687836256.4589777,668,2,"(-5.123175144195557, 7.2667646408081055, 518.0703735351562)","(0, 0, 0)","(0, 0, 0)","(-5.123175144195557, 7.2667646408081055, 518.0703735351562)","(0, 0, 0)","(0, 0, 0)"
1687836256.4675882,668,2,"(-5.031907081604004, 7.138835430145264, 517.7247924804688)","(0, 0, 0)","(0, 0, 0)","(-5.031907081604004, 7.138835430145264, 517.7247924804688)","(0, 0, 0)","(0, 0, 0)"
1687836256.4759867,668,2,"(-4.954461574554443, 6.986220359802246, 517.3970336914062)","(0, 0, 0)","(0, 0, 0)","(-4.954461574554443, 6.986220359802246, 517.3970336914062)","(0, 0, 0)","(0, 0, 0)"
1687836256.4842079,668,2,"(-4.866063594818115, 6.830546855926514, 517.0768432617188)","(0, 0, 0)","(0, 0, 0)","(-4.866063594818115, 6.830546855926514, 517.0768432617188)","(0, 0, 0)","(0, 0, 0)"
1687836256.4926312,668,2,"(-4.729674816131592, 6.657238483428955, 516.7864990234375)","(0, 0, 0)","(0, 0, 0)","(-4.729674816131592, 6.657238483428955, 516.7864990234375)","(0, 0, 0)","(0, 0, 0)"
1687836256.5012503,668,2,"(-4.527048587799072, 6.469260215759277, 516.5506591796875)","(0, 0, 0)","(0, 0, 0)","(-4.527048587799072, 6.469260215759277, 516.5506591796875)","(0, 0, 0)","(0, 0, 0)"
1687836256.5092068,668,2,"(-4.264526844024658, 6.27636194229126, 516.3656005859375)","(0, 0, 0)","(0, 0, 0)","(-4.264526844024658, 6.27636194229126, 516.3656005859375)","(0, 0, 0)","(0, 0, 0)"
1687836256.517557,668,2,"(-3.9734697341918945, 6.063397407531738, 516.2236328125)","(0, 0, 0)","(0, 0, 0)","(-3.9734697341918945, 6.063397407531738, 516.2236328125)","(0, 0, 0)","(0, 0, 0)"
1687836256.5257337,668,2,"(-3.6724298000335693, 5.808620452880859, 516.0877685546875)","(0, 0, 0)","(0, 0, 0)","(-3.6724298000335693, 5.808620452880859, 516.0877685546875)","(0, 0, 0)","(0, 0, 0)"
1687836256.534189,668,2,"(-3.3694798946380615, 5.523948669433594, 515.9603271484375)","(0, 0, 0)","(0, 0, 0)","(-3.3694798946380615, 5.523948669433594, 515.9603271484375)","(0, 0, 0)","(0, 0, 0)"
1687836256.542607,668,2,"(-3.0801594257354736, 5.228066921234131, 515.8489379882812)","(0, 0, 0)","(0, 0, 0)","(-3.0801594257354736, 5.228066921234131, 515.8489379882812)","(0, 0, 0)","(0, 0, 0)"
1687836256.5509648,668,2,"(-2.8439154624938965, 4.927156925201416, 515.7384643554688)","(0, 0, 0)","(0, 0, 0)","(-2.8439154624938965, 4.927156925201416, 515.7384643554688)","(0, 0, 0)","(0, 0, 0)"
1687836256.5590699,668,2,"(-2.6406235694885254, 4.63712739944458, 515.6199951171875)","(0, 0, 0)","(0, 0, 0)","(-2.6406235694885254, 4.63712739944458, 515.6199951171875)","(0, 0, 0)","(0, 0, 0)"
1687836256.5678728,668,2,"(-2.482189416885376, 4.3574676513671875, 515.4894409179688)","(0, 0, 0)","(0, 0, 0)","(-2.482189416885376, 4.3574676513671875, 515.4894409179688)","(0, 0, 0)","(0, 0, 0)"
1687836256.5760102,668,2,"(-2.402982234954834, 4.068329811096191, 515.324951171875)","(0, 0, 0)","(0, 0, 0)","(-2.402982234954834, 4.068329811096191, 515.324951171875)","(0, 0, 0)","(0, 0, 0)"
1687836256.5841901,668,2,"(-2.437713861465454, 3.745023250579834, 515.2059936523438)","(0, 0, 0)","(0, 0, 0)","(-2.437713861465454, 3.745023250579834, 515.2059936523438)","(0, 0, 0)","(0, 0, 0)"
1687836256.5926018,668,2,"(-2.5976486206054688, 3.400423526763916, 515.359375)","(0, 0, 0)","(0, 0, 0)","(-2.5976486206054688, 3.400423526763916, 515.359375)","(0, 0, 0)","(0, 0, 0)"
1687836256.6007783,668,2,"(-2.8877999782562256, 3.061034679412842, 515.9127197265625)","(0, 0, 0)","(0, 0, 0)","(-2.8877999782562256, 3.061034679412842, 515.9127197265625)","(0, 0, 0)","(0, 0, 0)"
1687836256.6090832,669,1,"(-2.4297611713409424, 2.5577433109283447, 514.2891235351562)","(0, 0, 0)","(-2.4297611713409424, 2.5577433109283447, 514.2891235351562)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836256.6176074,669,1,"(-2.518369436264038, 2.1771836280822754, 514.0797729492188)","(0, 0, 0)","(-2.518369436264038, 2.1771836280822754, 514.0797729492188)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836256.6264124,669,1,"(-2.6136016845703125, 1.8264530897140503, 513.8785400390625)","(0, 0, 0)","(-2.6136016845703125, 1.8264530897140503, 513.8785400390625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836256.6345131,669,1,"(-2.7367424964904785, 1.5019079446792603, 513.7063598632812)","(0, 0, 0)","(-2.7367424964904785, 1.5019079446792603, 513.7063598632812)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836256.6427097,669,1,"(-2.8931350708007812, 1.218859314918518, 513.5348510742188)","(0, 0, 0)","(-2.8931350708007812, 1.218859314918518, 513.5348510742188)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836256.650748,669,1,"(-3.0620484352111816, 0.9783519506454468, 513.37109375)","(0, 0, 0)","(-3.0620484352111816, 0.9783519506454468, 513.37109375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836256.6594994,669,1,"(-3.211421489715576, 0.7830383777618408, 513.2239990234375)","(0, 0, 0)","(-3.211421489715576, 0.7830383777618408, 513.2239990234375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836256.6674156,669,1,"(-3.3393046855926514, 0.616503119468689, 513.108154296875)","(0, 0, 0)","(-3.3393046855926514, 0.616503119468689, 513.108154296875)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836256.6758358,669,1,"(-3.447542428970337, 0.4799809157848358, 512.9822387695312)","(0, 0, 0)","(-3.447542428970337, 0.4799809157848358, 512.9822387695312)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836256.6841505,669,1,"(-3.5557491779327393, 0.35741156339645386, 512.8804931640625)","(0, 0, 0)","(-3.5557491779327393, 0.35741156339645386, 512.8804931640625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836256.6927404,669,1,"(-3.669494867324829, 0.23893974721431732, 512.7529907226562)","(0, 0, 0)","(-3.669494867324829, 0.23893974721431732, 512.7529907226562)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836256.7008722,669,1,"(-3.8069534301757812, 0.1262427121400833, 512.619384765625)","(0, 0, 0)","(-3.8069534301757812, 0.1262427121400833, 512.619384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836256.7089908,669,1,"(-3.959247350692749, 0.038030512630939484, 512.4581298828125)","(0, 0, 0)","(-3.959247350692749, 0.038030512630939484, 512.4581298828125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836256.717603,669,1,"(-4.1179046630859375, -0.035256266593933105, 512.2940063476562)","(0, 0, 0)","(-4.1179046630859375, -0.035256266593933105, 512.2940063476562)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836256.726122,669,1,"(-4.267480850219727, -0.09794125705957413, 512.124267578125)","(0, 0, 0)","(-4.267480850219727, -0.09794125705957413, 512.124267578125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836256.734143,669,1,"(-4.407060146331787, -0.14391599595546722, 511.9591979980469)","(0, 0, 0)","(-4.407060146331787, -0.14391599595546722, 511.9591979980469)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836256.742277,669,1,"(-4.528620719909668, -0.17451928555965424, 511.8372497558594)","(0, 0, 0)","(-4.528620719909668, -0.17451928555965424, 511.8372497558594)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836256.7507987,669,1,"(-4.621118545532227, -0.1932624727487564, 511.73846435546875)","(0, 0, 0)","(-4.621118545532227, -0.1932624727487564, 511.73846435546875)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836256.759132,669,1,"(-4.685018539428711, -0.21180585026741028, 511.66851806640625)","(0, 0, 0)","(-4.685018539428711, -0.21180585026741028, 511.66851806640625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836256.7675216,669,1,"(-4.739833831787109, -0.23376049101352692, 511.6180725097656)","(0, 0, 0)","(-4.739833831787109, -0.23376049101352692, 511.6180725097656)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836256.776591,669,1,"(-4.7959675788879395, -0.26066339015960693, 511.5386962890625)","(0, 0, 0)","(-4.7959675788879395, -0.26066339015960693, 511.5386962890625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836256.7842355,669,1,"(-4.85772705078125, -0.29301878809928894, 511.44439697265625)","(0, 0, 0)","(-4.85772705078125, -0.29301878809928894, 511.44439697265625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836256.7927985,669,1,"(-4.928994178771973, -0.3342303931713104, 511.34686279296875)","(0, 0, 0)","(-4.928994178771973, -0.3342303931713104, 511.34686279296875)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836256.800836,669,1,"(-5.015933036804199, -0.3777481019496918, 511.2320556640625)","(0, 0, 0)","(-5.015933036804199, -0.3777481019496918, 511.2320556640625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836256.8091514,669,1,"(-5.115136623382568, -0.4140882194042206, 511.1006164550781)","(0, 0, 0)","(-5.115136623382568, -0.4140882194042206, 511.1006164550781)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836256.8177488,669,1,"(-5.215781211853027, -0.433835506439209, 510.9599609375)","(0, 0, 0)","(-5.215781211853027, -0.433835506439209, 510.9599609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836256.8257296,669,1,"(-5.317914962768555, -0.43752753734588623, 510.8517761230469)","(0, 0, 0)","(-5.317914962768555, -0.43752753734588623, 510.8517761230469)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836256.8341346,669,1,"(-5.403168678283691, -0.424134224653244, 510.77777099609375)","(0, 0, 0)","(-5.403168678283691, -0.424134224653244, 510.77777099609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836256.8425536,669,1,"(-5.453813076019287, -0.41034185886383057, 510.7208557128906)","(0, 0, 0)","(-5.453813076019287, -0.41034185886383057, 510.7208557128906)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836256.8508227,669,1,"(-5.454026699066162, -0.39414405822753906, 510.71734619140625)","(0, 0, 0)","(-5.454026699066162, -0.39414405822753906, 510.71734619140625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836256.8592353,669,1,"(-5.410068988800049, -0.38742882013320923, 510.7240295410156)","(0, 0, 0)","(-5.410068988800049, -0.38742882013320923, 510.7240295410156)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836256.8674638,669,1,"(-5.3536577224731445, -0.3883972764015198, 510.7508850097656)","(0, 0, 0)","(-5.3536577224731445, -0.3883972764015198, 510.7508850097656)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836256.8757582,669,1,"(-5.289541244506836, -0.38448527455329895, 510.7867431640625)","(0, 0, 0)","(-5.289541244506836, -0.38448527455329895, 510.7867431640625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836256.88435,669,1,"(-5.218388080596924, -0.3713017702102661, 510.8420104980469)","(0, 0, 0)","(-5.218388080596924, -0.3713017702102661, 510.8420104980469)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836256.892705,669,1,"(-5.131520748138428, -0.35518163442611694, 510.8916015625)","(0, 0, 0)","(-5.131520748138428, -0.35518163442611694, 510.8916015625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836256.9009001,669,1,"(-5.024933338165283, -0.335813045501709, 510.96514892578125)","(0, 0, 0)","(-5.024933338165283, -0.335813045501709, 510.96514892578125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836256.9092705,669,1,"(-4.913352012634277, -0.31195661425590515, 511.05609130859375)","(0, 0, 0)","(-4.913352012634277, -0.31195661425590515, 511.05609130859375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836256.9177206,669,1,"(-4.797191143035889, -0.27686548233032227, 511.1468200683594)","(0, 0, 0)","(-4.797191143035889, -0.27686548233032227, 511.1468200683594)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836256.9262896,669,1,"(-4.684464931488037, -0.23727469146251678, 511.2358093261719)","(0, 0, 0)","(-4.684464931488037, -0.23727469146251678, 511.2358093261719)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836256.9341934,669,1,"(-4.571323394775391, -0.20696018636226654, 511.3295593261719)","(0, 0, 0)","(-4.571323394775391, -0.20696018636226654, 511.3295593261719)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836256.9427218,669,1,"(-4.458713531494141, -0.1864372193813324, 511.43133544921875)","(0, 0, 0)","(-4.458713531494141, -0.1864372193813324, 511.43133544921875)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836256.9509447,669,1,"(-4.3481621742248535, -0.17724908888339996, 511.5440979003906)","(0, 0, 0)","(-4.3481621742248535, -0.17724908888339996, 511.5440979003906)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836256.9589596,669,1,"(-4.221613883972168, -0.1851639598608017, 511.6564636230469)","(0, 0, 0)","(-4.221613883972168, -0.1851639598608017, 511.6564636230469)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836256.9676437,669,1,"(-4.0850300788879395, -0.20464208722114563, 511.7862854003906)","(0, 0, 0)","(-4.0850300788879395, -0.20464208722114563, 511.7862854003906)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836256.9759607,669,1,"(-3.9531497955322266, -0.21505996584892273, 511.93792724609375)","(0, 0, 0)","(-3.9531497955322266, -0.21505996584892273, 511.93792724609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836256.984327,669,1,"(-3.8338708877563477, -0.21189984679222107, 512.1231689453125)","(0, 0, 0)","(-3.8338708877563477, -0.21189984679222107, 512.1231689453125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836256.992303,669,1,"(-3.712102174758911, -0.18650221824645996, 512.3018798828125)","(0, 0, 0)","(-3.712102174758911, -0.18650221824645996, 512.3018798828125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836257.0010743,669,1,"(-3.5968382358551025, -0.14606906473636627, 512.4999389648438)","(0, 0, 0)","(-3.5968382358551025, -0.14606906473636627, 512.4999389648438)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836257.0093825,669,1,"(-3.4846343994140625, -0.0838887020945549, 512.6929931640625)","(0, 0, 0)","(-3.4846343994140625, -0.0838887020945549, 512.6929931640625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836257.0179272,669,1,"(-3.3860647678375244, 0.0005107338074594736, 512.8981323242188)","(0, 0, 0)","(-3.3860647678375244, 0.0005107338074594736, 512.8981323242188)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836257.0258155,669,1,"(-3.3011865615844727, 0.10549294948577881, 513.100341796875)","(0, 0, 0)","(-3.3011865615844727, 0.10549294948577881, 513.100341796875)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836257.0342376,669,1,"(-3.2261898517608643, 0.23321370780467987, 513.2933349609375)","(0, 0, 0)","(-3.2261898517608643, 0.23321370780467987, 513.2933349609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836257.0424674,669,1,"(-3.166945219039917, 0.38720807433128357, 513.4805297851562)","(0, 0, 0)","(-3.166945219039917, 0.38720807433128357, 513.4805297851562)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836257.0510905,669,1,"(-3.1314992904663086, 0.5648465156555176, 513.675048828125)","(0, 0, 0)","(-3.1314992904663086, 0.5648465156555176, 513.675048828125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836257.0592062,669,1,"(-3.1117324829101562, 0.7583360075950623, 513.858642578125)","(0, 0, 0)","(-3.1117324829101562, 0.7583360075950623, 513.858642578125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836257.0677478,669,1,"(-3.0944015979766846, 0.9483718276023865, 514.0543823242188)","(0, 0, 0)","(-3.0944015979766846, 0.9483718276023865, 514.0543823242188)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836257.0758045,669,1,"(-3.067551612854004, 1.130765676498413, 514.2523803710938)","(0, 0, 0)","(-3.067551612854004, 1.130765676498413, 514.2523803710938)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836257.0842247,669,1,"(-3.0363314151763916, 1.2996805906295776, 514.4457397460938)","(0, 0, 0)","(-3.0363314151763916, 1.2996805906295776, 514.4457397460938)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836257.092696,669,1,"(-3.0017294883728027, 1.4548628330230713, 514.6497192382812)","(0, 0, 0)","(-3.0017294883728027, 1.4548628330230713, 514.6497192382812)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836257.1010926,669,1,"(-2.9580745697021484, 1.6010024547576904, 514.8181762695312)","(0, 0, 0)","(-2.9580745697021484, 1.6010024547576904, 514.8181762695312)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836257.1089866,669,1,"(-2.9081969261169434, 1.7437032461166382, 514.9942626953125)","(0, 0, 0)","(-2.9081969261169434, 1.7437032461166382, 514.9942626953125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836257.1176775,669,1,"(-2.8485169410705566, 1.880859136581421, 515.1592407226562)","(0, 0, 0)","(-2.8485169410705566, 1.880859136581421, 515.1592407226562)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836257.1258073,669,1,"(-2.7940852642059326, 2.012176275253296, 515.3306884765625)","(0, 0, 0)","(-2.7940852642059326, 2.012176275253296, 515.3306884765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836257.1342697,669,1,"(-2.74172043800354, 2.1290156841278076, 515.4929809570312)","(0, 0, 0)","(-2.74172043800354, 2.1290156841278076, 515.4929809570312)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836257.1425765,669,1,"(-2.6789419651031494, 2.2200794219970703, 515.6445922851562)","(0, 0, 0)","(-2.6789419651031494, 2.2200794219970703, 515.6445922851562)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836257.1509666,669,1,"(-2.6020596027374268, 2.279217481613159, 515.7844848632812)","(0, 0, 0)","(-2.6020596027374268, 2.279217481613159, 515.7844848632812)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836257.1595335,669,1,"(-2.5187439918518066, 2.3016347885131836, 515.9194946289062)","(0, 0, 0)","(-2.5187439918518066, 2.3016347885131836, 515.9194946289062)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836257.167565,669,1,"(-2.4310872554779053, 2.2911932468414307, 516.03125)","(0, 0, 0)","(-2.4310872554779053, 2.2911932468414307, 516.03125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836257.1756318,669,1,"(-2.3432846069335938, 2.244349241256714, 516.1511840820312)","(0, 0, 0)","(-2.3432846069335938, 2.244349241256714, 516.1511840820312)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836257.1842506,669,1,"(-2.244030237197876, 2.1692516803741455, 516.2319946289062)","(0, 0, 0)","(-2.244030237197876, 2.1692516803741455, 516.2319946289062)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836257.1927285,669,1,"(-2.145066022872925, 2.0710668563842773, 516.2981567382812)","(0, 0, 0)","(-2.145066022872925, 2.0710668563842773, 516.2981567382812)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836257.2008848,669,1,"(-2.0467076301574707, 1.9507791996002197, 516.3531494140625)","(0, 0, 0)","(-2.0467076301574707, 1.9507791996002197, 516.3531494140625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836257.209296,669,1,"(-1.9453428983688354, 1.8060009479522705, 516.4000244140625)","(0, 0, 0)","(-1.9453428983688354, 1.8060009479522705, 516.4000244140625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836257.2175891,669,1,"(-1.8503806591033936, 1.645784854888916, 516.4345092773438)","(0, 0, 0)","(-1.8503806591033936, 1.645784854888916, 516.4345092773438)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836257.2259636,669,1,"(-1.764350175857544, 1.48492431640625, 516.45703125)","(0, 0, 0)","(-1.764350175857544, 1.48492431640625, 516.45703125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836257.2345216,669,1,"(-1.6672403812408447, 1.3396954536437988, 516.4800415039062)","(0, 0, 0)","(-1.6672403812408447, 1.3396954536437988, 516.4800415039062)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836257.2423947,669,1,"(-1.54616379737854, 1.2077913284301758, 516.4959716796875)","(0, 0, 0)","(-1.54616379737854, 1.2077913284301758, 516.4959716796875)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836257.2509127,669,1,"(-1.4097604751586914, 1.0907258987426758, 516.5392456054688)","(0, 0, 0)","(-1.4097604751586914, 1.0907258987426758, 516.5392456054688)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836257.2593632,669,1,"(-1.2634292840957642, 0.9882481098175049, 516.5742797851562)","(0, 0, 0)","(-1.2634292840957642, 0.9882481098175049, 516.5742797851562)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836257.2678628,669,1,"(-1.1080247163772583, 0.8919762372970581, 516.6076049804688)","(0, 0, 0)","(-1.1080247163772583, 0.8919762372970581, 516.6076049804688)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836257.275959,669,1,"(-0.9478855133056641, 0.806220293045044, 516.6263427734375)","(0, 0, 0)","(-0.9478855133056641, 0.806220293045044, 516.6263427734375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836257.2840257,669,1,"(-0.7983860969543457, 0.7346120476722717, 516.6353759765625)","(0, 0, 0)","(-0.7983860969543457, 0.7346120476722717, 516.6353759765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836257.292678,669,1,"(-0.6745057702064514, 0.6724874377250671, 516.6289672851562)","(0, 0, 0)","(-0.6745057702064514, 0.6724874377250671, 516.6289672851562)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836257.3012073,669,1,"(-0.5603254437446594, 0.6141239404678345, 516.5960083007812)","(0, 0, 0)","(-0.5603254437446594, 0.6141239404678345, 516.5960083007812)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836257.309892,669,1,"(-0.4422840178012848, 0.5681844353675842, 516.5615844726562)","(0, 0, 0)","(-0.4422840178012848, 0.5681844353675842, 516.5615844726562)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836257.3179257,669,1,"(-0.3190908133983612, 0.5405861735343933, 516.5416870117188)","(0, 0, 0)","(-0.3190908133983612, 0.5405861735343933, 516.5416870117188)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836257.3264518,669,1,"(-0.1713533103466034, 0.5381910800933838, 516.5139770507812)","(0, 0, 0)","(-0.1713533103466034, 0.5381910800933838, 516.5139770507812)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836257.3341894,669,1,"(-0.0018012789078056812, 0.5546064972877502, 516.5186157226562)","(0, 0, 0)","(-0.0018012789078056812, 0.5546064972877502, 516.5186157226562)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836257.3425229,669,1,"(0.1844242960214615, 0.5864068269729614, 516.521484375)","(0, 0, 0)","(0.1844242960214615, 0.5864068269729614, 516.521484375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836257.351034,669,1,"(0.3779670298099518, 0.6214728355407715, 516.5324096679688)","(0, 0, 0)","(0.3779670298099518, 0.6214728355407715, 516.5324096679688)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836257.3593526,669,1,"(0.5681101083755493, 0.643464982509613, 516.5353393554688)","(0, 0, 0)","(0.5681101083755493, 0.643464982509613, 516.5353393554688)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836257.3679729,669,1,"(0.7583300471305847, 0.6486756801605225, 516.5333251953125)","(0, 0, 0)","(0.7583300471305847, 0.6486756801605225, 516.5333251953125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836257.3766906,669,1,"(0.9475379586219788, 0.654386579990387, 516.5045166015625)","(0, 0, 0)","(0.9475379586219788, 0.654386579990387, 516.5045166015625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836257.3843553,669,1,"(1.1398271322250366, 0.6587132215499878, 516.4503784179688)","(0, 0, 0)","(1.1398271322250366, 0.6587132215499878, 516.4503784179688)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836257.39329,669,1,"(1.3312894105911255, 0.644427478313446, 516.3961181640625)","(0, 0, 0)","(1.3312894105911255, 0.644427478313446, 516.3961181640625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687836257.400904,669,1,"(1.5281078815460205, 0.5859867334365845, 516.3546142578125)","(0, 0, 0)","(1.5281078815460205, 0.5859867334365845, 516.3546142578125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
