timestamp,found_marker_id,found_marker_index,found_marker_data,marker1_data,marker2_data,marker3_data,marker4_data,marker5_data
1687838772.2234333,669,0,"(31.198272705078125, 20.310970306396484, 577.2427978515625)","(31.198272705078125, 20.310970306396484, 577.2427978515625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.2319472,669,0,"(30.26778221130371, 19.429025650024414, 576.2083129882812)","(30.26778221130371, 19.429025650024414, 576.2083129882812)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.2401423,669,0,"(29.269508361816406, 18.46186065673828, 575.1273193359375)","(29.269508361816406, 18.46186065673828, 575.1273193359375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.2482977,669,0,"(28.219282150268555, 17.388261795043945, 574.0147094726562)","(28.219282150268555, 17.388261795043945, 574.0147094726562)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.2569485,669,0,"(27.120468139648438, 16.191364288330078, 572.8785400390625)","(27.120468139648438, 16.191364288330078, 572.8785400390625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.2654314,669,0,"(25.967037200927734, 14.86689567565918, 571.7046508789062)","(25.967037200927734, 14.86689567565918, 571.7046508789062)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.2735498,669,0,"(24.746021270751953, 13.412310600280762, 570.47119140625)","(24.746021270751953, 13.412310600280762, 570.47119140625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.2818973,669,0,"(23.445770263671875, 11.830437660217285, 569.1580200195312)","(23.445770263671875, 11.830437660217285, 569.1580200195312)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.2900395,669,0,"(22.066890716552734, 10.137304306030273, 567.7744750976562)","(22.066890716552734, 10.137304306030273, 567.7744750976562)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.2985933,669,0,"(20.608999252319336, 8.359546661376953, 566.317626953125)","(20.608999252319336, 8.359546661376953, 566.317626953125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.3068311,669,0,"(19.077735900878906, 6.511724472045898, 564.8074951171875)","(19.077735900878906, 6.511724472045898, 564.8074951171875)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.3153017,669,0,"(17.48849868774414, 4.601572036743164, 563.2655639648438)","(17.48849868774414, 4.601572036743164, 563.2655639648438)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.3238304,669,0,"(15.860392570495605, 2.6270055770874023, 561.64599609375)","(15.860392570495605, 2.6270055770874023, 561.64599609375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.3317337,669,0,"(14.20472526550293, 0.5959418416023254, 560.0040893554688)","(14.20472526550293, 0.5959418416023254, 560.0040893554688)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.3401074,669,0,"(12.548294067382812, -1.4851891994476318, 558.3630981445312)","(12.548294067382812, -1.4851891994476318, 558.3630981445312)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.3506765,669,0,"(10.925581932067871, -3.6061930656433105, 556.7462158203125)","(10.925581932067871, -3.6061930656433105, 556.7462158203125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.3569968,668,1,"(9.429082870483398, -5.706820964813232, 555.3567504882812)","(0, 0, 0)","(9.429082870483398, -5.706820964813232, 555.3567504882812)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.3651657,669,0,"(7.844461441040039, -7.869793891906738, 553.670166015625)","(7.844461441040039, -7.869793891906738, 553.670166015625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.3736837,669,0,"(6.387942790985107, -9.975168228149414, 552.2271728515625)","(6.387942790985107, -9.975168228149414, 552.2271728515625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.382162,669,0,"(4.9719367027282715, -12.044156074523926, 550.8336181640625)","(4.9719367027282715, -12.044156074523926, 550.8336181640625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.3903491,669,0,"(3.595682382583618, -14.073492050170898, 549.4588012695312)","(3.595682382583618, -14.073492050170898, 549.4588012695312)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.398766,669,0,"(2.2574732303619385, -16.075374603271484, 548.1251220703125)","(2.2574732303619385, -16.075374603271484, 548.1251220703125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.407068,669,0,"(0.9617258906364441, -18.05506134033203, 546.8251342773438)","(0.9617258906364441, -18.05506134033203, 546.8251342773438)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.4152944,669,0,"(-0.2855011224746704, -20.019697189331055, 545.586181640625)","(-0.2855011224746704, -20.019697189331055, 545.586181640625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.4238536,669,0,"(-1.4656275510787964, -21.98262596130371, 544.3603515625)","(-1.4656275510787964, -21.98262596130371, 544.3603515625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.4319396,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)"
1687838772.4399376,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.4483964,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.4565175,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.4648871,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.4732037,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.481446,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.4898324,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.498135,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.5064955,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.5147994,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.5230584,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.5314698,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.5398295,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.548042,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.5564983,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.5647502,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.5729654,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.5815113,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.589947,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.5981665,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.606392,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.6146634,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.6230633,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.6313224,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.6398182,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.6482172,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.6566746,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.6647205,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.673107,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.681519,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.6897233,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.6980546,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.7063649,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.7147202,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.7230082,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.7314517,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.7399101,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.7479076,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.7564192,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.7646775,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.773331,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.7814286,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.7897058,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.7981498,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.8065934,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.814587,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.82317,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.8313608,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.8398678,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.8480968,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.856302,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.8648574,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.8733306,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.8813741,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.8897521,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.898101,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.9063613,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.9147277,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.9231317,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.9313996,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.9396596,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.9481125,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.9567297,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.9647264,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.9730768,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.981329,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.9897864,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838772.998081,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838773.0064054,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838773.014673,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838773.0230968,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838773.0313978,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838773.039812,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838773.048079,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838773.056437,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838773.064732,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838773.0732017,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838773.081361,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838773.0897477,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838773.0981853,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838773.1063497,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838773.1147983,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838773.1230714,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838773.1314409,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838773.1396954,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838773.148,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838773.1563642,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838773.1646833,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838773.1730125,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838773.1814926,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838773.1895542,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838773.1980164,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838773.2063725,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838773.2147083,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838773.2230892,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838773.2313116,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838773.2397027,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838773.2481198,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838773.2564752,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838773.264644,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838773.2730947,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838773.2814393,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838773.289599,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838773.2981398,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838773.3064146,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838773.3148017,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838773.3231332,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838773.3314018,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838773.339676,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838773.3480523,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838773.3563786,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838773.364702,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838773.3729541,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838773.381417,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838773.3898537,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838773.398104,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838773.4064367,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838773.4146845,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687838773.4230533,670,2,"(-2.759917736053467, -23.770822525024414, 544.94384765625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
