timestamp,found_marker_id,found_marker_index,found_marker_data,marker1_data,marker2_data,marker3_data,marker4_data,marker5_data
1687839403.143347,669,0,"(13.884864807128906, -2.1019651889801025, 451.79962158203125)","(13.884864807128906, -2.1019651889801025, 451.79962158203125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839403.15202,669,0,"(14.012755393981934, -2.054870367050171, 451.6066589355469)","(14.012755393981934, -2.054870367050171, 451.6066589355469)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839403.1601927,669,0,"(14.160560607910156, -2.012430429458618, 451.3097229003906)","(14.160560607910156, -2.012430429458618, 451.3097229003906)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839403.168566,669,0,"(14.306665420532227, -1.9653822183609009, 451.0006103515625)","(14.306665420532227, -1.9653822183609009, 451.0006103515625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839403.1768703,669,0,"(14.435457229614258, -1.92375648021698, 450.7088623046875)","(14.435457229614258, -1.92375648021698, 450.7088623046875)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839403.1848185,669,0,"(14.52657413482666, -1.8959416151046753, 450.4605712890625)","(14.52657413482666, -1.8959416151046753, 450.4605712890625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839403.1935647,669,0,"(14.548650741577148, -1.871537208557129, 450.3336181640625)","(14.548650741577148, -1.871537208557129, 450.3336181640625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839403.2016606,669,0,"(14.502335548400879, -1.8308300971984863, 450.3139953613281)","(14.502335548400879, -1.8308300971984863, 450.3139953613281)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839403.2106504,670,2,"(14.134061813354492, -1.4601984024047852, 451.0556640625)","(0, 0, 0)","(0, 0, 0)","(14.134061813354492, -1.4601984024047852, 451.0556640625)","(0, 0, 0)","(0, 0, 0)"
1687839403.2183728,670,2,"(14.088947296142578, -1.3825106620788574, 450.8811950683594)","(0, 0, 0)","(0, 0, 0)","(14.088947296142578, -1.3825106620788574, 450.8811950683594)","(0, 0, 0)","(0, 0, 0)"
1687839403.226822,670,2,"(14.020135879516602, -1.305933952331543, 450.70135498046875)","(0, 0, 0)","(0, 0, 0)","(14.020135879516602, -1.305933952331543, 450.70135498046875)","(0, 0, 0)","(0, 0, 0)"
1687839403.235174,670,2,"(13.92225170135498, -1.226372480392456, 450.50823974609375)","(0, 0, 0)","(0, 0, 0)","(13.92225170135498, -1.226372480392456, 450.50823974609375)","(0, 0, 0)","(0, 0, 0)"
1687839403.2443361,670,2,"(13.796370506286621, -1.1712726354599, 450.30755615234375)","(0, 0, 0)","(0, 0, 0)","(13.796370506286621, -1.1712726354599, 450.30755615234375)","(0, 0, 0)","(0, 0, 0)"
1687839403.251853,670,2,"(13.652175903320312, -1.154315710067749, 450.12274169921875)","(0, 0, 0)","(0, 0, 0)","(13.652175903320312, -1.154315710067749, 450.12274169921875)","(0, 0, 0)","(0, 0, 0)"
1687839403.260113,670,2,"(13.499109268188477, -1.174870252609253, 449.9673156738281)","(0, 0, 0)","(0, 0, 0)","(13.499109268188477, -1.174870252609253, 449.9673156738281)","(0, 0, 0)","(0, 0, 0)"
1687839403.2683876,670,2,"(13.341341972351074, -1.2238181829452515, 449.84149169921875)","(0, 0, 0)","(0, 0, 0)","(13.341341972351074, -1.2238181829452515, 449.84149169921875)","(0, 0, 0)","(0, 0, 0)"
1687839403.2765996,670,2,"(13.188798904418945, -1.2777478694915771, 449.7269287109375)","(0, 0, 0)","(0, 0, 0)","(13.188798904418945, -1.2777478694915771, 449.7269287109375)","(0, 0, 0)","(0, 0, 0)"
1687839403.2849972,670,2,"(13.054308891296387, -1.3218930959701538, 449.635986328125)","(0, 0, 0)","(0, 0, 0)","(13.054308891296387, -1.3218930959701538, 449.635986328125)","(0, 0, 0)","(0, 0, 0)"
1687839403.2941642,670,2,"(12.942606925964355, -1.336744785308838, 449.5546569824219)","(0, 0, 0)","(0, 0, 0)","(12.942606925964355, -1.336744785308838, 449.5546569824219)","(0, 0, 0)","(0, 0, 0)"
1687839403.301649,670,2,"(12.84956169128418, -1.313321828842163, 449.474853515625)","(0, 0, 0)","(0, 0, 0)","(12.84956169128418, -1.313321828842163, 449.474853515625)","(0, 0, 0)","(0, 0, 0)"
1687839403.310121,670,2,"(12.768802642822266, -1.245407223701477, 449.3987121582031)","(0, 0, 0)","(0, 0, 0)","(12.768802642822266, -1.245407223701477, 449.3987121582031)","(0, 0, 0)","(0, 0, 0)"
1687839403.3183312,670,2,"(12.698007583618164, -1.151266098022461, 449.31365966796875)","(0, 0, 0)","(0, 0, 0)","(12.698007583618164, -1.151266098022461, 449.31365966796875)","(0, 0, 0)","(0, 0, 0)"
1687839403.3269088,670,2,"(12.629010200500488, -1.0318012237548828, 449.2275085449219)","(0, 0, 0)","(0, 0, 0)","(12.629010200500488, -1.0318012237548828, 449.2275085449219)","(0, 0, 0)","(0, 0, 0)"
1687839403.335159,670,2,"(12.56427001953125, -0.8905698657035828, 449.1274108886719)","(0, 0, 0)","(0, 0, 0)","(12.56427001953125, -0.8905698657035828, 449.1274108886719)","(0, 0, 0)","(0, 0, 0)"
1687839403.343682,670,2,"(12.504508972167969, -0.7330102920532227, 449.02197265625)","(0, 0, 0)","(0, 0, 0)","(12.504508972167969, -0.7330102920532227, 449.02197265625)","(0, 0, 0)","(0, 0, 0)"
1687839403.3518457,670,2,"(12.45043659210205, -0.5655349493026733, 448.91912841796875)","(0, 0, 0)","(0, 0, 0)","(12.45043659210205, -0.5655349493026733, 448.91912841796875)","(0, 0, 0)","(0, 0, 0)"
1687839403.360079,670,2,"(12.395010948181152, -0.3884137272834778, 448.82171630859375)","(0, 0, 0)","(0, 0, 0)","(12.395010948181152, -0.3884137272834778, 448.82171630859375)","(0, 0, 0)","(0, 0, 0)"
1687839403.3682344,670,2,"(12.340194702148438, -0.21263326704502106, 448.70867919921875)","(0, 0, 0)","(0, 0, 0)","(12.340194702148438, -0.21263326704502106, 448.70867919921875)","(0, 0, 0)","(0, 0, 0)"
1687839403.3769302,670,2,"(12.285590171813965, -0.04385685175657272, 448.5998840332031)","(0, 0, 0)","(0, 0, 0)","(12.285590171813965, -0.04385685175657272, 448.5998840332031)","(0, 0, 0)","(0, 0, 0)"
1687839403.385109,670,2,"(12.235403060913086, 0.11908253282308578, 448.4944763183594)","(0, 0, 0)","(0, 0, 0)","(12.235403060913086, 0.11908253282308578, 448.4944763183594)","(0, 0, 0)","(0, 0, 0)"
1687839403.393427,670,2,"(12.193280220031738, 0.27096936106681824, 448.4015197753906)","(0, 0, 0)","(0, 0, 0)","(12.193280220031738, 0.27096936106681824, 448.4015197753906)","(0, 0, 0)","(0, 0, 0)"
1687839403.4016385,670,2,"(12.155646324157715, 0.41292786598205566, 448.3349609375)","(0, 0, 0)","(0, 0, 0)","(12.155646324157715, 0.41292786598205566, 448.3349609375)","(0, 0, 0)","(0, 0, 0)"
1687839403.4103568,670,2,"(12.126459121704102, 0.5494233965873718, 448.2779541015625)","(0, 0, 0)","(0, 0, 0)","(12.126459121704102, 0.5494233965873718, 448.2779541015625)","(0, 0, 0)","(0, 0, 0)"
1687839403.4187067,670,2,"(12.096199035644531, 0.6828413605690002, 448.2222900390625)","(0, 0, 0)","(0, 0, 0)","(12.096199035644531, 0.6828413605690002, 448.2222900390625)","(0, 0, 0)","(0, 0, 0)"
1687839403.426759,670,2,"(12.057677268981934, 0.8118880987167358, 448.16119384765625)","(0, 0, 0)","(0, 0, 0)","(12.057677268981934, 0.8118880987167358, 448.16119384765625)","(0, 0, 0)","(0, 0, 0)"
1687839403.4348667,670,2,"(12.00032901763916, 0.926913857460022, 448.0934753417969)","(0, 0, 0)","(0, 0, 0)","(12.00032901763916, 0.926913857460022, 448.0934753417969)","(0, 0, 0)","(0, 0, 0)"
1687839403.4435635,670,2,"(11.924365997314453, 1.0167232751846313, 448.02520751953125)","(0, 0, 0)","(0, 0, 0)","(11.924365997314453, 1.0167232751846313, 448.02520751953125)","(0, 0, 0)","(0, 0, 0)"
1687839403.4521015,670,2,"(11.83375358581543, 1.0864347219467163, 447.9975891113281)","(0, 0, 0)","(0, 0, 0)","(11.83375358581543, 1.0864347219467163, 447.9975891113281)","(0, 0, 0)","(0, 0, 0)"
1687839403.460075,670,2,"(11.76026725769043, 1.2057377099990845, 448.05169677734375)","(0, 0, 0)","(0, 0, 0)","(11.76026725769043, 1.2057377099990845, 448.05169677734375)","(0, 0, 0)","(0, 0, 0)"
1687839403.4688022,670,2,"(11.740631103515625, 1.3405592441558838, 448.1428527832031)","(0, 0, 0)","(0, 0, 0)","(11.740631103515625, 1.3405592441558838, 448.1428527832031)","(0, 0, 0)","(0, 0, 0)"
1687839403.4765942,670,2,"(11.776488304138184, 1.437973976135254, 448.2575378417969)","(0, 0, 0)","(0, 0, 0)","(11.776488304138184, 1.437973976135254, 448.2575378417969)","(0, 0, 0)","(0, 0, 0)"
1687839403.4848833,670,2,"(11.838143348693848, 1.481919765472412, 448.39923095703125)","(0, 0, 0)","(0, 0, 0)","(11.838143348693848, 1.481919765472412, 448.39923095703125)","(0, 0, 0)","(0, 0, 0)"
1687839403.4932816,670,2,"(11.874451637268066, 1.4896718263626099, 448.5596923828125)","(0, 0, 0)","(0, 0, 0)","(11.874451637268066, 1.4896718263626099, 448.5596923828125)","(0, 0, 0)","(0, 0, 0)"
1687839403.5014367,670,2,"(11.883069038391113, 1.4698725938796997, 448.7079772949219)","(0, 0, 0)","(0, 0, 0)","(11.883069038391113, 1.4698725938796997, 448.7079772949219)","(0, 0, 0)","(0, 0, 0)"
1687839403.5102313,670,2,"(11.87971019744873, 1.4178749322891235, 448.84637451171875)","(0, 0, 0)","(0, 0, 0)","(11.87971019744873, 1.4178749322891235, 448.84637451171875)","(0, 0, 0)","(0, 0, 0)"
1687839403.518619,670,2,"(11.855916976928711, 1.345687985420227, 448.9752197265625)","(0, 0, 0)","(0, 0, 0)","(11.855916976928711, 1.345687985420227, 448.9752197265625)","(0, 0, 0)","(0, 0, 0)"
1687839403.5268867,670,2,"(11.803171157836914, 1.2644367218017578, 449.0860290527344)","(0, 0, 0)","(0, 0, 0)","(11.803171157836914, 1.2644367218017578, 449.0860290527344)","(0, 0, 0)","(0, 0, 0)"
1687839403.5352814,670,2,"(11.737981796264648, 1.1735804080963135, 449.176025390625)","(0, 0, 0)","(0, 0, 0)","(11.737981796264648, 1.1735804080963135, 449.176025390625)","(0, 0, 0)","(0, 0, 0)"
1687839403.5434227,670,2,"(11.663553237915039, 1.077104926109314, 449.25140380859375)","(0, 0, 0)","(0, 0, 0)","(11.663553237915039, 1.077104926109314, 449.25140380859375)","(0, 0, 0)","(0, 0, 0)"
1687839403.5516381,670,2,"(11.585122108459473, 0.9861007332801819, 449.30474853515625)","(0, 0, 0)","(0, 0, 0)","(11.585122108459473, 0.9861007332801819, 449.30474853515625)","(0, 0, 0)","(0, 0, 0)"
1687839403.5600522,670,2,"(11.519305229187012, 0.9091594815254211, 449.3376770019531)","(0, 0, 0)","(0, 0, 0)","(11.519305229187012, 0.9091594815254211, 449.3376770019531)","(0, 0, 0)","(0, 0, 0)"
1687839403.5683208,670,2,"(11.462428092956543, 0.846026599407196, 449.36749267578125)","(0, 0, 0)","(0, 0, 0)","(11.462428092956543, 0.846026599407196, 449.36749267578125)","(0, 0, 0)","(0, 0, 0)"
1687839403.5771594,670,2,"(11.40915298461914, 0.7896237373352051, 449.3831787109375)","(0, 0, 0)","(0, 0, 0)","(11.40915298461914, 0.7896237373352051, 449.3831787109375)","(0, 0, 0)","(0, 0, 0)"
1687839403.5853505,670,2,"(11.350482940673828, 0.7358763813972473, 449.38726806640625)","(0, 0, 0)","(0, 0, 0)","(11.350482940673828, 0.7358763813972473, 449.38726806640625)","(0, 0, 0)","(0, 0, 0)"
1687839403.5937033,670,2,"(11.279891014099121, 0.6773443818092346, 449.3855895996094)","(0, 0, 0)","(0, 0, 0)","(11.279891014099121, 0.6773443818092346, 449.3855895996094)","(0, 0, 0)","(0, 0, 0)"
1687839403.601842,670,2,"(11.201502799987793, 0.6222779154777527, 449.369140625)","(0, 0, 0)","(0, 0, 0)","(11.201502799987793, 0.6222779154777527, 449.369140625)","(0, 0, 0)","(0, 0, 0)"
1687839403.6100411,670,2,"(11.10714054107666, 0.5946633219718933, 449.3463134765625)","(0, 0, 0)","(0, 0, 0)","(11.10714054107666, 0.5946633219718933, 449.3463134765625)","(0, 0, 0)","(0, 0, 0)"
1687839403.6182477,670,2,"(10.997203826904297, 0.5962578654289246, 449.3170471191406)","(0, 0, 0)","(0, 0, 0)","(10.997203826904297, 0.5962578654289246, 449.3170471191406)","(0, 0, 0)","(0, 0, 0)"
1687839403.6269095,670,2,"(10.891058921813965, 0.631804883480072, 449.2785339355469)","(0, 0, 0)","(0, 0, 0)","(10.891058921813965, 0.631804883480072, 449.2785339355469)","(0, 0, 0)","(0, 0, 0)"
1687839403.6351795,670,2,"(10.800021171569824, 0.6941900253295898, 449.24993896484375)","(0, 0, 0)","(0, 0, 0)","(10.800021171569824, 0.6941900253295898, 449.24993896484375)","(0, 0, 0)","(0, 0, 0)"
1687839403.643517,670,2,"(10.739081382751465, 0.7757979035377502, 449.228515625)","(0, 0, 0)","(0, 0, 0)","(10.739081382751465, 0.7757979035377502, 449.228515625)","(0, 0, 0)","(0, 0, 0)"
1687839403.6518207,670,2,"(10.715690612792969, 0.8694077134132385, 449.21185302734375)","(0, 0, 0)","(0, 0, 0)","(10.715690612792969, 0.8694077134132385, 449.21185302734375)","(0, 0, 0)","(0, 0, 0)"
1687839403.6600432,670,2,"(10.717950820922852, 0.971497654914856, 449.21453857421875)","(0, 0, 0)","(0, 0, 0)","(10.717950820922852, 0.971497654914856, 449.21453857421875)","(0, 0, 0)","(0, 0, 0)"
1687839403.668489,670,2,"(10.743602752685547, 1.0818902254104614, 449.2274169921875)","(0, 0, 0)","(0, 0, 0)","(10.743602752685547, 1.0818902254104614, 449.2274169921875)","(0, 0, 0)","(0, 0, 0)"
1687839403.6768873,670,2,"(10.787025451660156, 1.199450969696045, 449.2406311035156)","(0, 0, 0)","(0, 0, 0)","(10.787025451660156, 1.199450969696045, 449.2406311035156)","(0, 0, 0)","(0, 0, 0)"
1687839403.6852388,670,2,"(10.836762428283691, 1.3233758211135864, 449.2669677734375)","(0, 0, 0)","(0, 0, 0)","(10.836762428283691, 1.3233758211135864, 449.2669677734375)","(0, 0, 0)","(0, 0, 0)"
1687839403.6935608,670,2,"(10.891020774841309, 1.4515655040740967, 449.30010986328125)","(0, 0, 0)","(0, 0, 0)","(10.891020774841309, 1.4515655040740967, 449.30010986328125)","(0, 0, 0)","(0, 0, 0)"
1687839403.7016704,670,2,"(10.952098846435547, 1.5856693983078003, 449.32989501953125)","(0, 0, 0)","(0, 0, 0)","(10.952098846435547, 1.5856693983078003, 449.32989501953125)","(0, 0, 0)","(0, 0, 0)"
1687839403.710058,670,2,"(11.030795097351074, 1.733994483947754, 449.3544616699219)","(0, 0, 0)","(0, 0, 0)","(11.030795097351074, 1.733994483947754, 449.3544616699219)","(0, 0, 0)","(0, 0, 0)"
1687839403.7182457,670,2,"(11.118295669555664, 1.9003928899765015, 449.3816223144531)","(0, 0, 0)","(0, 0, 0)","(11.118295669555664, 1.9003928899765015, 449.3816223144531)","(0, 0, 0)","(0, 0, 0)"
1687839403.726889,670,2,"(11.206448554992676, 2.0803093910217285, 449.40106201171875)","(0, 0, 0)","(0, 0, 0)","(11.206448554992676, 2.0803093910217285, 449.40106201171875)","(0, 0, 0)","(0, 0, 0)"
1687839403.7351592,670,2,"(11.275359153747559, 2.2587223052978516, 449.4032897949219)","(0, 0, 0)","(0, 0, 0)","(11.275359153747559, 2.2587223052978516, 449.4032897949219)","(0, 0, 0)","(0, 0, 0)"
1687839403.7439058,670,2,"(11.309861183166504, 2.4290249347686768, 449.3683166503906)","(0, 0, 0)","(0, 0, 0)","(11.309861183166504, 2.4290249347686768, 449.3683166503906)","(0, 0, 0)","(0, 0, 0)"
1687839403.7515283,670,2,"(11.296703338623047, 2.579899311065674, 449.32696533203125)","(0, 0, 0)","(0, 0, 0)","(11.296703338623047, 2.579899311065674, 449.32696533203125)","(0, 0, 0)","(0, 0, 0)"
1687839403.759934,670,2,"(11.24280834197998, 2.707761526107788, 449.2706298828125)","(0, 0, 0)","(0, 0, 0)","(11.24280834197998, 2.707761526107788, 449.2706298828125)","(0, 0, 0)","(0, 0, 0)"
1687839403.7684383,670,2,"(11.160806655883789, 2.812800407409668, 449.2117004394531)","(0, 0, 0)","(0, 0, 0)","(11.160806655883789, 2.812800407409668, 449.2117004394531)","(0, 0, 0)","(0, 0, 0)"
1687839403.7773864,670,2,"(11.059670448303223, 2.9036648273468018, 449.1451721191406)","(0, 0, 0)","(0, 0, 0)","(11.059670448303223, 2.9036648273468018, 449.1451721191406)","(0, 0, 0)","(0, 0, 0)"
1687839403.7849689,670,2,"(10.94581127166748, 2.9844822883605957, 449.079833984375)","(0, 0, 0)","(0, 0, 0)","(10.94581127166748, 2.9844822883605957, 449.079833984375)","(0, 0, 0)","(0, 0, 0)"
1687839403.793264,670,2,"(10.819392204284668, 3.062666654586792, 449.0064392089844)","(0, 0, 0)","(0, 0, 0)","(10.819392204284668, 3.062666654586792, 449.0064392089844)","(0, 0, 0)","(0, 0, 0)"
1687839403.8015497,670,2,"(10.681264877319336, 3.137939214706421, 448.9365234375)","(0, 0, 0)","(0, 0, 0)","(10.681264877319336, 3.137939214706421, 448.9365234375)","(0, 0, 0)","(0, 0, 0)"
1687839403.8100917,670,2,"(10.534811973571777, 3.2165451049804688, 448.842529296875)","(0, 0, 0)","(0, 0, 0)","(10.534811973571777, 3.2165451049804688, 448.842529296875)","(0, 0, 0)","(0, 0, 0)"
1687839403.8181999,670,2,"(10.381278038024902, 3.3004534244537354, 448.7444152832031)","(0, 0, 0)","(0, 0, 0)","(10.381278038024902, 3.3004534244537354, 448.7444152832031)","(0, 0, 0)","(0, 0, 0)"
1687839403.826525,670,2,"(10.22362995147705, 3.380530595779419, 448.6434020996094)","(0, 0, 0)","(0, 0, 0)","(10.22362995147705, 3.380530595779419, 448.6434020996094)","(0, 0, 0)","(0, 0, 0)"
1687839403.8347409,670,2,"(10.06026554107666, 3.440798044204712, 448.5462951660156)","(0, 0, 0)","(0, 0, 0)","(10.06026554107666, 3.440798044204712, 448.5462951660156)","(0, 0, 0)","(0, 0, 0)"
1687839403.8437445,670,2,"(9.892233848571777, 3.4620399475097656, 448.4583435058594)","(0, 0, 0)","(0, 0, 0)","(9.892233848571777, 3.4620399475097656, 448.4583435058594)","(0, 0, 0)","(0, 0, 0)"
1687839403.8516066,670,2,"(9.728378295898438, 3.4381721019744873, 448.3954162597656)","(0, 0, 0)","(0, 0, 0)","(9.728378295898438, 3.4381721019744873, 448.3954162597656)","(0, 0, 0)","(0, 0, 0)"
1687839403.8605087,670,2,"(9.563667297363281, 3.399526834487915, 448.35723876953125)","(0, 0, 0)","(0, 0, 0)","(9.563667297363281, 3.399526834487915, 448.35723876953125)","(0, 0, 0)","(0, 0, 0)"
1687839403.868338,670,2,"(9.401628494262695, 3.3563694953918457, 448.3249816894531)","(0, 0, 0)","(0, 0, 0)","(9.401628494262695, 3.3563694953918457, 448.3249816894531)","(0, 0, 0)","(0, 0, 0)"
1687839403.8766072,670,2,"(9.253946304321289, 3.282116651535034, 448.3059387207031)","(0, 0, 0)","(0, 0, 0)","(9.253946304321289, 3.282116651535034, 448.3059387207031)","(0, 0, 0)","(0, 0, 0)"
1687839403.884952,670,2,"(9.128564834594727, 3.1762146949768066, 448.3042297363281)","(0, 0, 0)","(0, 0, 0)","(9.128564834594727, 3.1762146949768066, 448.3042297363281)","(0, 0, 0)","(0, 0, 0)"
1687839403.8932238,670,2,"(9.011651039123535, 3.04129695892334, 448.32562255859375)","(0, 0, 0)","(0, 0, 0)","(9.011651039123535, 3.04129695892334, 448.32562255859375)","(0, 0, 0)","(0, 0, 0)"
1687839403.902078,670,2,"(8.902070045471191, 2.8930084705352783, 448.3789367675781)","(0, 0, 0)","(0, 0, 0)","(8.902070045471191, 2.8930084705352783, 448.3789367675781)","(0, 0, 0)","(0, 0, 0)"
1687839403.910069,670,2,"(8.830829620361328, 2.7459044456481934, 448.45489501953125)","(0, 0, 0)","(0, 0, 0)","(8.830829620361328, 2.7459044456481934, 448.45489501953125)","(0, 0, 0)","(0, 0, 0)"
1687839403.9182167,670,2,"(8.833468437194824, 2.6066653728485107, 448.571533203125)","(0, 0, 0)","(0, 0, 0)","(8.833468437194824, 2.6066653728485107, 448.571533203125)","(0, 0, 0)","(0, 0, 0)"
1687839403.9265795,670,2,"(8.929574012756348, 2.4750232696533203, 448.7080078125)","(0, 0, 0)","(0, 0, 0)","(8.929574012756348, 2.4750232696533203, 448.7080078125)","(0, 0, 0)","(0, 0, 0)"
1687839403.9358168,670,2,"(9.100476264953613, 2.3681769371032715, 448.8915710449219)","(0, 0, 0)","(0, 0, 0)","(9.100476264953613, 2.3681769371032715, 448.8915710449219)","(0, 0, 0)","(0, 0, 0)"
1687839403.9435885,670,2,"(9.331622123718262, 2.2812209129333496, 449.10552978515625)","(0, 0, 0)","(0, 0, 0)","(9.331622123718262, 2.2812209129333496, 449.10552978515625)","(0, 0, 0)","(0, 0, 0)"
1687839403.9515934,670,2,"(9.612944602966309, 2.204317331314087, 449.3445129394531)","(0, 0, 0)","(0, 0, 0)","(9.612944602966309, 2.204317331314087, 449.3445129394531)","(0, 0, 0)","(0, 0, 0)"
1687839403.9600027,670,2,"(9.935176849365234, 2.122861862182617, 449.6230163574219)","(0, 0, 0)","(0, 0, 0)","(9.935176849365234, 2.122861862182617, 449.6230163574219)","(0, 0, 0)","(0, 0, 0)"
1687839403.9686174,670,2,"(10.303535461425781, 2.0350091457366943, 449.9281005859375)","(0, 0, 0)","(0, 0, 0)","(10.303535461425781, 2.0350091457366943, 449.9281005859375)","(0, 0, 0)","(0, 0, 0)"
1687839403.9767916,670,2,"(10.717733383178711, 1.9317530393600464, 450.26861572265625)","(0, 0, 0)","(0, 0, 0)","(10.717733383178711, 1.9317530393600464, 450.26861572265625)","(0, 0, 0)","(0, 0, 0)"
1687839403.9851263,669,0,"(11.236917495727539, 1.7864681482315063, 450.5004577636719)","(11.236917495727539, 1.7864681482315063, 450.5004577636719)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839403.993419,669,0,"(11.724928855895996, 1.6758002042770386, 450.87554931640625)","(11.724928855895996, 1.6758002042770386, 450.87554931640625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839404.002194,669,0,"(12.233171463012695, 1.5780121088027954, 451.2597351074219)","(12.233171463012695, 1.5780121088027954, 451.2597351074219)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839404.0100358,669,0,"(12.75561237335205, 1.49631667137146, 451.62445068359375)","(12.75561237335205, 1.49631667137146, 451.62445068359375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839404.018358,669,0,"(13.27783489227295, 1.4274282455444336, 451.98675537109375)","(13.27783489227295, 1.4274282455444336, 451.98675537109375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839404.0267828,669,0,"(13.79580307006836, 1.365134596824646, 452.328369140625)","(13.79580307006836, 1.365134596824646, 452.328369140625)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839404.0352905,669,0,"(14.307126998901367, 1.30776047706604, 452.66162109375)","(14.307126998901367, 1.30776047706604, 452.66162109375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839404.0432613,669,0,"(14.816767692565918, 1.2470252513885498, 452.9771423339844)","(14.816767692565918, 1.2470252513885498, 452.9771423339844)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839404.0518835,669,0,"(15.324613571166992, 1.1932306289672852, 453.2909240722656)","(15.324613571166992, 1.1932306289672852, 453.2909240722656)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839404.0601008,669,0,"(15.8367338180542, 1.1491233110427856, 453.5705261230469)","(15.8367338180542, 1.1491233110427856, 453.5705261230469)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839404.0683963,669,0,"(16.347558975219727, 1.115106463432312, 453.8363342285156)","(16.347558975219727, 1.115106463432312, 453.8363342285156)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839404.076854,669,0,"(16.853744506835938, 1.0919007062911987, 454.0878601074219)","(16.853744506835938, 1.0919007062911987, 454.0878601074219)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839404.085362,669,0,"(17.35882568359375, 1.0834686756134033, 454.3415222167969)","(17.35882568359375, 1.0834686756134033, 454.3415222167969)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839404.0933452,669,0,"(17.880273818969727, 1.091437816619873, 454.5775451660156)","(17.880273818969727, 1.091437816619873, 454.5775451660156)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839404.1020186,669,0,"(18.403249740600586, 1.1259351968765259, 454.81201171875)","(18.403249740600586, 1.1259351968765259, 454.81201171875)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839404.110139,669,0,"(18.9244327545166, 1.1954630613327026, 455.0213928222656)","(18.9244327545166, 1.1954630613327026, 455.0213928222656)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839404.1194992,669,0,"(19.44455337524414, 1.309829831123352, 455.20343017578125)","(19.44455337524414, 1.309829831123352, 455.20343017578125)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839404.1268935,669,0,"(19.952707290649414, 1.470464825630188, 455.3804016113281)","(19.952707290649414, 1.470464825630188, 455.3804016113281)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839404.1352766,669,0,"(20.457136154174805, 1.6739964485168457, 455.54754638671875)","(20.457136154174805, 1.6739964485168457, 455.54754638671875)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839404.1434362,669,0,"(20.955984115600586, 1.9163105487823486, 455.6777648925781)","(20.955984115600586, 1.9163105487823486, 455.6777648925781)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839404.1521077,669,0,"(21.430213928222656, 2.188467264175415, 455.82373046875)","(21.430213928222656, 2.188467264175415, 455.82373046875)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839404.1602235,669,0,"(21.87966537475586, 2.484311819076538, 455.943115234375)","(21.87966537475586, 2.484311819076538, 455.943115234375)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1687839404.1683187,669,0,"(22.29117774963379, 2.791989326477051, 456.0400085449219)","(22.29117774963379, 2.791989326477051, 456.0400085449219)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
